Artist Reputation,Height,Width,Weight,Price Of Sculpture,Base Shipping Price,Area,Combined_Price,Duration,International,Express Shipment,Installation Included,Fragile,Material,Transport,Month,Year,Week,Customer Information,Customer Location,Cost
0.08,15.0,7.0,6398.0,3.52,29.15,105.0,32.67,-4,Yes,No,No,No,Brass,Waterways,7,2015,1,Working Class,PA,5.213195113131202
0.51,6.0,5.0,4600.0,6.3,20.59,30.0,26.89,3,Yes,Yes,Yes,No,Stone,Airways,8,2019,3,Wealthy,MI,6.232428369992108
0.51,5.0,3.0,651.0,5.84,19.56,15.0,25.4,1,Yes,No,No,No,Marble,Airways,7,2016,0,Working Class,AA,5.6192044981809035
0.82,6.0,5.0,7062.0,54.87,41.52,30.0,96.39,4,No,No,No,No,Stone,Roadways,6,2019,0,Working Class,KY,7.250976121024621
0.61,21.86857142857143,5.0,186.0,4.47,12.27,109.34285714285714,16.74,0,No,No,Yes,Yes,Clay,Roadways,1,2015,5,Working Class,RI,5.277655370099941
0.3,10.0,5.0,588.0,6.39,18.72,50.0,25.11,1,No,No,No,No,Bronze,Roadways,4,2019,3,Working Class,MT,5.251016093430024
0.4635559410234171,19.0,9.0,3886.0,5.88,12.29,171.0,18.169999999999998,-1,No,Yes,No,No,Bronze,Airways,10,2015,1,Wealthy,WV,5.712907382433202
0.09,24.0,8.0,8290.0,7.23,98.58,192.0,105.81,4,Yes,No,No,No,Bronze,Waterways,2,2015,3,Working Class,WV,6.3209661164091075
0.05,23.0,10.0,151.0,6.26,18.06,230.0,24.32,1,No,No,No,No,Wood,Roadways,5,2018,1,Working Class,VA,4.799914262780603
0.11,27.0,17.0,17982.0,7.72,43.63,459.0,51.35,2,No,No,No,No,Bronze,Waterways,3,2016,3,Working Class,WA,5.634110801406882
0.38,18.0,13.0,1021.0,6.06,18.38,234.0,24.439999999999998,3,Yes,No,Yes,Yes,Clay,Waterways,9,2015,3,Wealthy,UT,5.78493226159897
0.57,14.0,6.0,2296.0,6.98,10.0,84.0,16.98,0,No,No,No,No,Brass,Roadways,12,2016,0,Working Class,AA,5.483011107487047
0.61,8.0,4.0,905.0,8.18,18.07,32.0,26.25,1,No,Yes,No,No,Brass,Airways,1,2017,0,Working Class,AA,6.139065251173547
0.18,6.0,5.0,197.0,4.17,22.73,30.0,26.9,0,No,No,No,Yes,Clay,Roadways,6,2015,1,Working Class,CO,5.073985609597018
0.4635559410234171,35.0,17.0,35542.0,45.02,67.03,595.0,112.05000000000001,1,No,No,No,No,Bronze,Roadways,2,2018,0,Working Class,OK,6.375007783907858
0.13,3.0,2.0,36.0,6.87,21.96,6.0,28.830000000000002,-4,No,No,No,No,Brass,Roadways,1,2019,3,Working Class,RI,4.994980054485683
0.33,30.0,9.0,12594.0,40.05,63.9,270.0,103.94999999999999,-4,No,No,No,No,Brass,Roadways,3,2015,0,Working Class,RI,6.319580538788542
0.92,36.0,12.0,4260.0,12.76,13.29,432.0,26.049999999999997,0,No,Yes,Yes,Yes,Clay,Roadways,1,2018,1,Wealthy,SD,7.213392685298453
0.99,10.0,4.0,971.0,5.34,11.82,40.0,17.16,-1,No,Yes,No,No,Brass,Airways,4,2019,2,Wealthy,AP,6.221106935162021
0.27,29.0,6.0,2193.0,7.01,21.92,174.0,28.93,-4,No,No,No,Yes,Clay,Roadways,7,2018,4,Working Class,CO,5.353562840774015
0.4635559410234171,18.0,9.683944374209862,545.0,3.21,16.79,174.3109987357775,20.0,-2,Yes,Yes,Yes,No,Aluminium,Airways,5,2017,3,Working Class,NJ,4.993217820059186
0.27,21.0,11.0,414.0,4.96,19.68,231.0,24.64,0,No,No,Yes,No,Wood,Roadways,6,2015,4,Wealthy,TX,5.371614295609493
0.72,13.0,6.0,237.0,4.75,24.48,78.0,29.23,-3,No,No,No,No,Aluminium,Roadways,8,2015,3,Working Class,IN,5.802752615292013
0.18,9.0,4.0,3597.0,4.05,19.52,36.0,23.57,0,No,No,Yes,No,Brass,Airways,3,2016,5,Working Class,NE,5.391169983562653
0.4635559410234171,15.0,6.0,137.0,5.78,10.81,90.0,16.59,2,No,No,No,No,Wood,Waterways,2,2016,2,Working Class,CA,4.779039455967062
0.4635559410234171,25.0,7.0,11914.0,7.64,69.06,175.0,76.7,3,No,No,No,No,Brass,Roadways,1,2015,4,Working Class,NH,6.633318433280377
0.41,17.0,7.0,4044.0,6.69,15.58,119.0,22.27,2,No,No,Yes,No,Bronze,Airways,5,2018,3,Working Class,AP,5.739085266358588
0.57,4.0,4.0,13.0,6.58,14.92,16.0,21.5,-3,No,No,No,No,Wood,Roadways,3,2017,3,Working Class,FL,5.169062530690774
0.29,3.0,2.0,13.0,5.99,21.75,6.0,27.740000000000002,0,No,Yes,Yes,No,Bronze,Airways,9,2018,3,Wealthy,TX,5.262171919911683
0.89,19.0,8.0,8052.0,30.07,80.13,152.0,110.19999999999999,-2,No,Yes,No,No,Brass,Roadways,1,2018,0,Wealthy,TN,7.734523848116848
0.59,21.0,8.0,527.0,4.21,10.37,168.0,14.579999999999998,2,No,Yes,No,No,Aluminium,Roadways,4,2019,5,Wealthy,NY,5.505981731013787
0.15,13.0,7.0,591.0,4.58,15.11,91.0,19.689999999999998,0,Yes,No,No,Yes,Brass,Waterways,9,2015,3,Wealthy,AL,5.042392325709447
0.04,23.0,9.0,14301.0,3.12,71.28,207.0,74.4,3,No,No,Yes,No,Brass,Roadways,5,2017,2,Working Class,WY,6.020780601442035
0.49,12.0,7.0,31612.0,25.72,47.35,84.0,73.07,0,No,Yes,No,No,Brass,Airways,9,2015,3,Working Class,AL,6.524809692303843
0.14,16.0,6.0,101.0,6.32,17.64,96.0,23.96,0,Yes,No,Yes,No,Wood,Airways,5,2015,2,Working Class,IL,5.044005593571361
0.4635559410234171,13.0,8.0,227.0,3.86,14.43,104.0,18.29,0,No,No,Yes,No,Aluminium,Roadways,5,2019,3,Wealthy,FL,5.455363849487321
0.53,15.0,6.0,2636.0,6.18,24.54,90.0,30.72,-1,No,No,No,No,Brass,Airways,12,2015,5,Working Class,GA,5.849555300925289
0.36,29.0,8.0,250.0,5.0,23.25,232.0,28.25,-1,No,No,Yes,No,Wood,Airways,8,2015,2,Working Class,AE,5.502400415123504
0.6,36.0,6.0,1194.0,8.51,10.47,216.0,18.98,-1,No,Yes,No,Yes,Clay,Roadways,1,2018,5,Working Class,TN,6.253097775202716
0.77,9.0,5.0,5612.0,11.52,62.14,45.0,73.66,3,No,Yes,No,No,Marble,Airways,6,2017,3,Wealthy,AP,6.858817103859624
0.87,26.0,12.0,1754.0,6.03,19.39,312.0,25.42,-3,No,No,Yes,No,Aluminium,Roadways,12,2015,6,Working Class,FL,6.750294125578939
0.4635559410234171,7.0,4.0,92.0,4.16,19.42,28.0,23.580000000000002,-1,Yes,No,Yes,Yes,Clay,Waterways,9,2017,2,Working Class,MN,4.970507503005476
0.11,21.0,7.0,827.0,6.18,22.22,147.0,28.4,1,No,No,Yes,No,Aluminium,Roadways,8,2017,4,Working Class,GA,5.21537044572711
0.72,7.0,4.0,41.0,3.66,24.03,28.0,27.69,2,No,No,No,No,Wood,Waterways,4,2017,6,Working Class,VT,5.577614382465377
0.65,23.0,7.0,8830.0,20.94,72.33,161.0,93.27,-1,Yes,Yes,No,No,Brass,Airways,7,2016,6,Wealthy,TX,7.250017862001332
0.14,22.0,7.0,1085.0,6.0,21.37,154.0,27.37,3,Yes,Yes,No,Yes,Clay,Airways,4,2018,2,Wealthy,OH,5.5092668717615405
0.25,40.0,16.0,763.0,3.17,13.15,640.0,16.32,-4,Yes,No,No,No,Wood,Waterways,3,2017,6,Working Class,RI,4.8147826030179495
0.51,29.0,10.0,1996.0,11.45,20.82,290.0,32.269999999999996,-2,Yes,No,Yes,No,Brass,Roadways,6,2015,0,Working Class,CA,5.80251104751598
0.17,21.86857142857143,7.0,992.0,6.11,20.7,153.07999999999998,26.81,3,No,Yes,No,No,Aluminium,Roadways,1,2018,6,Working Class,DE,5.216673377507527
0.18,27.0,7.0,7711.0,19.61,93.99,189.0,113.6,0,Yes,Yes,No,No,Bronze,Airways,4,2018,2,Working Class,AP,6.386946657162745
0.23,21.86857142857143,9.683944374209862,3639.0,13.8,24.07,211.7740292577208,37.870000000000005,-2,No,Yes,No,No,Brass,Roadways,1,2016,6,Wealthy,AP,5.514677965565414
0.51,29.0,9.0,846.0,4.39,11.62,261.0,16.009999999999998,0,No,No,No,No,Aluminium,Roadways,9,2018,4,Working Class,WY,5.266517053998239
0.67,14.0,6.0,849.0,5.34,13.54,84.0,18.88,2,No,No,No,Yes,Clay,Roadways,4,2015,2,Working Class,RI,5.642545165185012
0.97,22.0,12.0,16470.0,33.02,55.94,264.0,88.96000000000001,0,Yes,No,No,No,Bronze,Roadways,7,2016,3,Working Class,NV,7.883404890782859
0.55,9.0,4.0,8782.0,6.9,67.19,36.0,74.09,4,Yes,No,Yes,No,Stone,Roadways,5,2017,2,Working Class,KS,6.645194995304136
0.4635559410234171,15.0,6.0,200.0,6.66,11.58,90.0,18.240000000000002,-2,No,Yes,Yes,No,Wood,Roadways,6,2016,3,Working Class,FL,4.841664221670439
0.3,12.0,7.0,3232.0,8.49,14.6,84.0,23.09,-2,No,Yes,No,No,Brass,Roadways,7,2015,5,Working Class,NE,5.445357109197351
0.79,28.0,8.0,1294.0,8.79,14.61,224.0,23.4,4,Yes,Yes,No,No,Brass,Airways,8,2015,1,Wealthy,HI,7.213414784664571
0.45,27.0,11.0,8586.0,9.58,72.41,297.0,81.99,4,Yes,Yes,No,No,Brass,Airways,7,2016,4,Working Class,GA,7.093205270450623
0.4635559410234171,15.0,6.0,109.0,6.97,19.52,90.0,26.49,-3,No,No,No,No,Wood,Roadways,11,2015,2,Wealthy,AA,5.97195037820368
0.6,8.0,4.0,59.0,5.5,14.53,32.0,20.03,1,Yes,No,Yes,No,Wood,Roadways,9,2015,5,Working Class,WY,5.517011031788615
0.94,32.0,14.0,352.0,5.68,11.48,448.0,17.16,0,No,No,Yes,No,Wood,Waterways,4,2016,2,Working Class,AZ,6.6091335864919705
0.4635559410234171,12.0,8.0,174.0,3.8,19.44,96.0,23.240000000000002,-3,Yes,No,Yes,No,Wood,Roadways,9,2016,4,Working Class,WI,5.545255566427963
0.4,26.0,17.0,5941.0,4.03,77.32,442.0,81.35,0,No,Yes,No,Yes,Clay,Roadways,3,2018,5,Working Class,MN,6.684886689862358
0.74,15.0,6.0,1564.0,9.59,22.97,90.0,32.56,-1,No,Yes,Yes,No,Brass,Airways,4,2015,4,Working Class,DE,7.2295851227950445
0.18,21.86857142857143,4.0,81.0,6.09,20.18,87.47428571428571,26.27,0,No,Yes,No,Yes,Brass,Roadways,1,2015,6,Wealthy,CA,5.154620191290849
0.68,18.0,7.0,291.0,6.77,24.08,126.0,30.849999999999998,-4,No,Yes,Yes,No,Aluminium,Airways,11,2015,5,Working Class,SC,6.179851008464187
0.38,43.0,14.0,1718.0,5.06,20.6,602.0,25.66,2,Yes,No,Yes,No,Aluminium,Waterways,3,2015,2,Working Class,KS,5.780897824873725
0.98,12.0,7.0,478.0,3.99,14.35,84.0,18.34,1,No,No,Yes,Yes,Clay,Airways,4,2015,6,Working Class,WA,6.1017976787923285
0.23,22.0,9.683944374209862,9789.0,39.79,95.23,213.04677623261696,135.02,-3,No,Yes,No,No,Brass,Airways,4,2015,2,Wealthy,AP,6.480397260457409
0.6,21.0,9.683944374209862,1140.0,3.88,10.53,203.3628318584071,14.41,3,No,No,No,No,Aluminium,Waterways,8,2019,4,Working Class,NY,5.412895271255472
0.83,15.0,7.0,2524.0,5.1,14.1,105.0,19.2,0,No,No,No,No,Brass,Roadways,8,2018,6,Working Class,VT,6.008886892799851
0.63,16.0,7.0,1612.0,3.33,15.36,112.0,18.689999999999998,-2,No,No,No,No,Bronze,Roadways,3,2019,2,Working Class,KY,5.489185629310458
0.52,22.0,11.0,190.0,3.1,13.95,242.0,17.05,-1,No,No,Yes,No,Wood,Roadways,1,2016,1,Working Class,GA,5.383898554638242
0.83,44.0,14.0,2916.0,5.05,15.37,616.0,20.419999999999998,-3,Yes,No,Yes,Yes,Brass,Waterways,8,2017,1,Working Class,ID,6.80140538516222
0.95,9.0,4.0,6603.0,26.45,68.53,36.0,94.98,4,No,No,Yes,No,Stone,Roadways,12,2017,3,Working Class,IL,7.161645276524058
0.19,19.0,6.0,4979.0,16.8,19.51,114.0,36.31,2,Yes,Yes,No,No,Brass,Airways,10,2018,6,Wealthy,WY,5.698937422993001
0.23,7.0,4.0,54.0,6.54,23.86,28.0,30.4,1,No,No,No,No,Wood,Roadways,8,2015,5,Working Class,AA,5.104247062719534
0.12,30.0,16.0,8850.0,36.67,80.74,480.0,117.41,-4,Yes,No,Yes,Yes,Clay,Waterways,8,2017,4,Working Class,VA,6.268091991695031
0.61,5.0,5.0,2287.0,7.21,20.35,25.0,27.560000000000002,4,Yes,Yes,No,No,Marble,Airways,7,2018,2,Working Class,MO,6.242709528533067
0.4635559410234171,16.0,9.683944374209862,1071.0,4.29,16.37,154.9431099873578,20.66,3,Yes,Yes,No,Yes,Clay,Airways,8,2015,4,Working Class,AZ,6.356888605678963
0.1,30.0,17.0,1233.0,6.05,17.3,510.0,23.35,-4,No,No,Yes,No,Wood,Roadways,3,2017,3,Working Class,IL,4.915811662574783
0.12,26.0,9.683944374209862,583.0,3.5,16.83,251.7825537294564,20.33,-1,Yes,No,Yes,No,Wood,Waterways,4,2017,0,Working Class,SC,4.951451300742808
0.28,3.0,3.0,128.0,4.76,24.05,9.0,28.810000000000002,0,No,No,No,No,Marble,Roadways,12,2017,1,Working Class,KS,5.368356357328011
0.4635559410234171,11.0,9.683944374209862,336.0,6.69,18.7,106.52338811630848,25.39,-1,Yes,No,No,Yes,Clay,Roadways,6,2016,1,Working Class,AP,5.316599230226049
0.42,37.0,14.0,395.0,5.43,18.45,518.0,23.88,-3,Yes,Yes,No,No,Wood,Airways,7,2016,2,Wealthy,SC,5.631140094664089
0.99,4.0,4.0,29.0,6.52,12.52,16.0,19.04,1,No,No,No,No,Wood,Airways,2,2017,3,Working Class,AK,6.164303788512444
0.04,5.0,3.0,445.0,3.27,11.92,15.0,15.19,-3,No,No,No,No,Stone,Roadways,1,2015,6,Working Class,ND,5.055990995817053
0.51,12.0,7.0,3594.0,14.07,16.25,84.0,30.32,0,No,No,No,No,Brass,Roadways,7,2018,4,Working Class,MO,5.493184892510509
0.06,18.0,10.0,1071.0,6.55,12.76,180.0,19.31,3,No,No,No,No,Aluminium,Airways,4,2016,4,Working Class,IA,4.810068296960951
0.71,47.0,13.0,1030.0,3.34,24.92,611.0,28.26,-2,No,No,Yes,No,Wood,Roadways,9,2016,4,Working Class,ND,6.597009266931805
0.36,29.0,12.0,1249.0,6.98,24.01,348.0,30.990000000000002,0,No,No,No,No,Aluminium,Roadways,12,2018,4,Working Class,NH,5.539065051810604
0.4635559410234171,7.0,9.683944374209862,4113.0,20.84,16.5,67.78761061946904,37.34,4,No,No,Yes,No,Marble,Roadways,2,2019,1,Working Class,AA,5.7418165866407955
0.18,10.0,4.0,783.0,5.8,22.68,40.0,28.48,0,No,Yes,Yes,No,Brass,Roadways,10,2015,5,Wealthy,MD,5.46234765336974
0.03,19.0,6.0,916.0,3.02,11.85,114.0,14.87,3,No,No,No,Yes,Clay,Roadways,3,2015,5,Working Class,NH,4.806967519282702
0.05,41.0,9.683944374209862,61937.0,43.55,61.64,397.0417193426043,105.19,4,Yes,Yes,No,No,Bronze,Roadways,12,2015,1,Working Class,CO,6.580098075542155
0.18,10.0,4.0,184.0,4.38,14.27,40.0,18.65,0,No,No,No,No,Brass,Roadways,1,2015,4,Wealthy,MN,5.02493259879708
0.46,21.0,8.0,733.0,5.91,15.37,168.0,21.28,-4,No,No,Yes,No,Aluminium,Roadways,6,2018,1,Working Class,TX,5.3456302495986545
0.56,34.0,11.0,1894.0,4.23,11.09,374.0,15.32,3,No,No,Yes,No,Aluminium,Roadways,4,2018,3,Working Class,DC,5.715117984319947
0.56,27.0,9.683944374209862,514.0,3.66,23.99,261.46649810366625,27.65,-3,No,No,No,No,Wood,Roadways,1,2017,0,Working Class,GA,5.870567292301026
0.02,38.0,9.0,18915.0,8.37,70.41,342.0,78.78,0,Yes,Yes,No,No,Bronze,Airways,5,2019,1,Working Class,MD,6.022381649742703
0.08,9.0,5.0,278.0,4.69,20.78,45.0,25.470000000000002,2,Yes,Yes,No,Yes,Brass,Roadways,7,2015,2,Wealthy,SC,5.244600084042049
0.4,14.0,8.0,860.0,3.3,24.57,112.0,27.87,-1,No,Yes,No,Yes,Clay,Roadways,2,2015,0,Wealthy,KY,5.610972500065717
0.4,5.0,4.0,25.0,3.41,22.12,20.0,25.53,0,No,Yes,No,No,Wood,Airways,6,2015,6,Wealthy,AL,5.191288793789513
0.25,38.0,16.0,3809.0,3.03,17.06,608.0,20.09,-3,No,No,Yes,No,Aluminium,Roadways,3,2018,6,Working Class,AA,5.305144011890314
0.98,29.0,10.0,1353.0,6.36,22.58,290.0,28.939999999999998,1,No,No,Yes,No,Aluminium,Roadways,8,2015,3,Working Class,NM,7.276597895633801
0.4635559410234171,14.0,9.683944374209862,150.0,6.42,13.76,135.57522123893807,20.18,4,Yes,No,No,No,Wood,Waterways,8,2019,6,Working Class,CO,5.792739180488351
0.76,37.0,14.0,2053.0,6.82,13.28,518.0,20.1,0,No,Yes,No,No,Aluminium,Roadways,12,2015,1,Wealthy,VT,6.542371090866319
0.34,21.86857142857143,7.0,2059.0,6.64,23.11,153.07999999999998,29.75,2,Yes,No,Yes,Yes,Clay,Airways,5,2018,4,Working Class,CA,5.882374864520278
0.67,10.0,5.0,1079.0,4.77,24.78,50.0,29.55,-4,No,Yes,No,No,Brass,Airways,1,2019,3,Working Class,DE,5.826471972435803
0.63,5.0,5.0,1864.0,16.69,11.44,25.0,28.130000000000003,-2,Yes,Yes,No,No,Marble,Airways,5,2018,2,Working Class,AA,5.5073619934827445
0.71,25.0,15.0,2342.0,5.76,10.71,375.0,16.47,4,No,Yes,No,No,Aluminium,Airways,9,2018,3,Working Class,VT,6.172869016839453
0.14,31.0,10.0,20015.0,40.61,26.57,310.0,67.18,3,No,No,Yes,No,Bronze,Roadways,6,2019,2,Wealthy,IA,5.857447322200351
0.61,5.0,3.0,19.0,5.88,11.87,15.0,17.75,0,No,Yes,No,No,Wood,Roadways,4,2016,1,Working Class,WY,5.074360984976801
0.4635559410234171,19.0,15.0,10603.0,24.76,80.3,285.0,105.06,3,Yes,No,No,No,Bronze,Roadways,5,2015,0,Working Class,HI,6.64291695655563
0.32,13.0,6.0,142.0,6.25,18.37,78.0,24.62,4,Yes,No,No,No,Wood,Waterways,8,2019,6,Working Class,MD,5.255879483850069
0.79,35.0,15.0,1804.0,15.67,16.52,525.0,32.19,-3,No,No,Yes,No,Brass,Airways,12,2018,5,Working Class,NJ,6.40839698665704
0.37,18.0,9.0,482.0,3.06,11.64,162.0,14.700000000000001,-2,No,No,Yes,No,Brass,Roadways,8,2018,2,Working Class,DE,5.093013733362158
0.78,24.0,7.0,591.0,4.33,10.26,168.0,14.59,3,No,No,No,No,Aluminium,Roadways,4,2019,3,Working Class,NH,5.698233775725784
0.57,17.0,7.0,3565.0,26.09,20.35,119.0,46.44,4,No,No,Yes,No,Bronze,Roadways,8,2019,3,Working Class,OK,6.0572991030295285
0.26,12.0,7.0,609.0,3.92,18.6,84.0,22.520000000000003,-4,Yes,Yes,No,Yes,Clay,Airways,3,2016,6,Working Class,AA,5.163299154869948
0.06,21.86857142857143,4.0,117.0,4.27,20.59,87.47428571428571,24.86,3,No,No,No,No,Aluminium,Roadways,9,2016,6,Working Class,AA,5.013098923534229
0.7,21.86857142857143,9.683944374209862,130.0,6.61,24.82,211.7740292577208,31.43,0,Yes,No,No,No,Wood,Airways,10,2016,5,Working Class,FL,6.27673746988774
0.4635559410234171,13.0,9.683944374209862,1939.0,4.83,14.65,125.8912768647282,19.48,-2,No,Yes,No,No,Brass,Roadways,9,2016,4,Working Class,AZ,5.450609176890295
0.14,22.0,8.0,3387.0,5.84,12.19,176.0,18.03,-3,Yes,No,No,No,Bronze,Waterways,1,2017,1,Working Class,NC,4.889446465305039
0.52,13.0,9.683944374209862,1792.0,13.15,11.41,125.8912768647282,24.560000000000002,3,No,No,No,No,Brass,Roadways,8,2018,4,Wealthy,SD,5.393036462605869
0.59,29.0,15.0,2065.0,9.0,24.1,435.0,33.1,3,No,Yes,Yes,No,Aluminium,Roadways,2,2016,1,Working Class,AK,6.872190275571931
0.34,37.0,10.0,2924.0,6.8,22.98,370.0,29.78,1,No,No,Yes,Yes,Clay,Waterways,7,2019,4,Working Class,NV,5.811170932648264
0.9,21.86857142857143,12.0,773.0,6.76,12.77,262.42285714285714,19.53,0,No,No,No,No,Wood,Roadways,1,2015,1,Working Class,LA,6.565490296760064
0.21,29.0,12.0,2311.0,5.64,17.94,348.0,23.580000000000002,2,Yes,Yes,Yes,Yes,Clay,Airways,5,2015,4,Wealthy,NJ,5.8258526038769745
0.4635559410234171,5.0,9.683944374209862,300.0,6.4,23.55,48.419721871049305,29.950000000000003,-4,No,No,No,No,Bronze,Roadways,5,2018,6,Working Class,NH,5.451081371099666
0.68,40.0,8.0,20765.0,46.67,90.77,320.0,137.44,0,No,No,Yes,No,Bronze,Roadways,10,2016,5,Working Class,MS,7.747467296623918
0.4635559410234171,28.0,8.0,2162.0,5.41,23.72,224.0,29.13,3,No,No,Yes,Yes,Clay,Roadways,3,2015,2,Working Class,MT,5.500849963958122
0.46,4.0,4.0,97.0,4.37,21.83,16.0,26.2,3,No,No,No,No,Bronze,Roadways,5,2017,2,Working Class,CA,5.350909816667207
0.89,9.0,4.0,2438.0,3.4,20.78,36.0,24.18,0,No,Yes,Yes,No,Stone,Airways,6,2019,3,Wealthy,WI,6.297090903558094
0.14,20.0,8.0,1728.0,4.49,21.49,160.0,25.979999999999997,1,Yes,Yes,No,No,Bronze,Airways,3,2016,6,Working Class,LA,5.319883144462597
0.77,7.0,4.0,55.0,4.56,20.16,28.0,24.72,-1,Yes,Yes,Yes,No,Wood,Airways,8,2019,4,Wealthy,AP,5.786345081638023
0.39,11.0,8.0,320.0,6.65,16.93,88.0,23.58,2,No,Yes,Yes,No,Aluminium,Airways,5,2019,3,Wealthy,NM,5.5343771431287925
0.49,37.0,10.0,648.0,4.24,14.56,370.0,18.8,0,No,No,Yes,No,Wood,Roadways,2,2019,0,Working Class,DE,5.614696219321766
0.27,37.0,17.0,1927.0,6.84,12.19,629.0,19.03,3,Yes,No,No,No,Aluminium,Waterways,2,2016,4,Wealthy,TX,5.307970623576175
0.4635559410234171,22.0,16.0,12204.0,5.36,90.66,352.0,96.02,3,No,No,Yes,No,Bronze,Roadways,10,2018,0,Working Class,KY,7.1807855359015536
0.83,15.0,8.0,7239.0,31.11,86.26,120.0,117.37,0,No,Yes,Yes,No,Brass,Airways,6,2019,5,Working Class,NY,7.586504301755756
0.36,6.0,4.0,555.0,5.55,19.39,24.0,24.94,2,No,No,No,No,Brass,Airways,11,2017,3,Working Class,IA,5.311628380607709
0.55,22.0,10.0,3632.0,6.14,24.3,220.0,30.44,1,Yes,No,No,Yes,Clay,Roadways,3,2019,1,Working Class,NY,6.236271738058218
0.54,14.0,8.0,4851.0,15.11,24.25,112.0,39.36,0,No,Yes,Yes,No,Brass,Airways,4,2016,5,Working Class,MS,6.101193009382493
0.28,24.0,12.0,3841.0,3.47,18.83,288.0,22.299999999999997,4,No,No,Yes,Yes,Clay,Roadways,7,2016,1,Working Class,LA,5.635789103502333
0.4635559410234171,22.0,8.0,1843.0,3.56,14.35,176.0,17.91,1,No,No,No,Yes,Clay,Roadways,9,2015,3,Working Class,AK,5.198662763387852
0.34,9.0,5.0,82.0,5.5,19.46,45.0,24.96,1,Yes,No,No,No,Wood,Waterways,9,2016,3,Working Class,WV,5.157329673247059
0.74,6.0,4.0,767.0,4.22,15.02,24.0,19.24,0,No,No,Yes,No,Marble,Roadways,9,2018,2,Working Class,CT,5.650592646142082
0.4635559410234171,21.0,13.0,1172.0,6.53,23.07,273.0,29.6,0,No,No,No,No,Aluminium,Roadways,2,2019,1,Working Class,GA,5.665769032457985
0.71,8.0,4.0,155.0,3.82,16.99,32.0,20.81,2,No,No,Yes,Yes,Clay,Roadways,9,2015,1,Working Class,PA,5.533231373461162
0.42,22.0,10.0,1812.0,10.0,19.57,220.0,29.57,3,Yes,No,Yes,Yes,Clay,Roadways,7,2019,5,Working Class,NE,5.828033436994058
0.25,19.0,11.0,8648.0,17.04,74.41,209.0,91.44999999999999,0,No,Yes,No,No,Bronze,Airways,2,2018,0,Working Class,AA,6.269531794918091
0.84,23.0,12.0,1797.0,3.6,24.96,276.0,28.560000000000002,-2,Yes,No,Yes,Yes,Clay,Waterways,5,2018,3,Wealthy,MT,6.795247057003028
0.99,12.0,7.0,433.0,5.35,17.66,84.0,23.009999999999998,-2,No,Yes,Yes,No,Aluminium,Airways,2,2018,5,Working Class,NM,6.424463755409466
0.79,16.0,6.0,689.0,6.32,14.91,96.0,21.23,-3,No,No,No,Yes,Clay,Roadways,10,2018,3,Working Class,WI,6.064226971561136
0.73,15.0,6.0,947.0,6.17,13.19,90.0,19.36,0,No,Yes,No,No,Bronze,Roadways,2,2015,2,Wealthy,SC,6.058562290640476
0.04,17.0,11.0,9861.0,11.09,37.29,187.0,48.379999999999995,-2,No,Yes,Yes,No,Brass,Roadways,3,2019,2,Wealthy,MI,5.772095114838288
0.41,12.0,8.0,406.0,6.28,21.17,96.0,27.450000000000003,4,No,No,No,No,Aluminium,Roadways,11,2017,4,Working Class,NH,5.4991744082830065
0.29,41.0,19.0,1770.0,5.38,19.11,779.0,24.49,1,No,No,Yes,No,Wood,Roadways,1,2015,4,Working Class,MT,5.513912500104917
0.7,21.0,8.0,7286.0,45.97,84.35,168.0,130.32,-4,Yes,No,No,No,Bronze,Waterways,4,2019,4,Working Class,RI,7.2561278534331475
0.62,23.0,6.0,6640.0,12.59,63.22,138.0,75.81,0,No,No,Yes,No,Brass,Roadways,3,2015,5,Working Class,AE,6.813960949695675
0.93,10.0,5.0,98.0,4.2,16.28,50.0,20.48,-1,No,No,No,Yes,Clay,Roadways,6,2015,0,Working Class,SD,5.887020278234509
0.52,14.0,8.0,280.0,3.22,13.69,112.0,16.91,0,Yes,Yes,No,No,Wood,Roadways,11,2018,4,Working Class,IA,5.320519074531723
0.8,3.0,2.0,8.0,3.06,20.49,6.0,23.549999999999997,-1,No,No,No,No,Wood,Airways,7,2018,3,Working Class,MD,5.127410414569336
0.37,24.0,8.0,1373.0,6.78,14.15,192.0,20.93,-3,No,No,Yes,No,Aluminium,Waterways,4,2017,6,Wealthy,FL,5.365461864177367
0.77,21.0,8.0,1908.0,8.0,15.9,168.0,23.9,-2,No,Yes,Yes,Yes,Clay,Airways,11,2018,4,Wealthy,MT,7.161691822068882
0.59,8.0,5.0,2930.0,6.75,10.19,40.0,16.939999999999998,0,No,No,No,No,Marble,Airways,12,2016,1,Working Class,HI,5.564252172117131
0.4,51.0,8.0,768.0,4.96,13.94,408.0,18.9,-1,No,No,Yes,No,Wood,Roadways,4,2018,3,Working Class,OR,5.445313945282377
0.49,13.0,7.0,926.0,5.65,24.5,91.0,30.15,1,Yes,No,Yes,Yes,Clay,Airways,7,2016,4,Working Class,ME,5.945289709987368
0.53,9.0,4.0,144.0,5.42,19.82,36.0,25.240000000000002,1,No,No,Yes,No,Aluminium,Waterways,11,2015,0,Working Class,WV,5.458989591936935
0.01,3.0,3.0,32.0,3.25,12.15,9.0,15.4,0,No,Yes,Yes,Yes,Clay,Roadways,4,2016,0,Wealthy,AP,4.824948079825999
